ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7121174,HR530260,09/10/2009 09:00:00 PM,062XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,0313,003,20,42,26,1183080,1863788,2009,02/28/2018 03:56:25 PM,41.781433905,-87.604328689,"(41.781433905, -87.604328689)"
7121175,HR518741,09/03/2009 09:30:00 PM,095XX S LOOMIS ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2213,022,21,73,03,1168700,1841577,2009,02/28/2018 03:56:25 PM,41.720806344,-87.65768834,"(41.720806344, -87.65768834)"
7121176,HR530238,09/10/2009 08:36:00 PM,059XX S WASHTENAW AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),true,false,0824,008,16,66,24,1159392,1865178,2009,02/28/2018 03:56:25 PM,41.785766526,-87.691136404,"(41.785766526, -87.691136404)"
7121178,HR530156,09/10/2009 11:00:00 AM,068XX S OGLESBY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0331,003,5,43,05,1192948,1860050,2009,02/28/2018 03:56:25 PM,41.770941299,-87.568272897,"(41.770941299, -87.568272897)"
4697685,HM301825,03/20/2006 09:00:00 AM,049XX N WESTERN AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,2031,020,47,4,08B,1159472,1932669,2006,02/28/2018 03:56:25 PM,41.970966485,-87.688985288,"(41.970966485, -87.688985288)"
7121179,HR530132,09/10/2009 07:30:00 AM,060XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0313,003,20,42,05,1180310,1865054,2009,02/28/2018 03:56:25 PM,41.784971924,-87.614445236,"(41.784971924, -87.614445236)"
7121181,HR528321,09/09/2009 03:12:00 PM,109XX S VERNON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0513,005,9,49,08A,1181186,1832473,2009,02/28/2018 03:56:25 PM,41.695545777,-87.612234426,"(41.695545777, -87.612234426)"
7121183,HR526596,09/08/2009 07:45:00 PM,043XX S WESTERN BLVD,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0914,009,12,61,06,1161242,1875927,2009,02/28/2018 03:56:25 PM,41.815225035,-87.684055692,"(41.815225035, -87.684055692)"
7121184,HR530250,09/10/2009 08:56:00 PM,045XX N MAGNOLIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2311,019,46,3,18,1167103,1930181,2009,02/28/2018 03:56:25 PM,41.963978407,-87.660997249,"(41.963978407, -87.660997249)"
7121187,HR530327,09/10/2009 08:48:00 PM,070XX S CALIFORNIA AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,PARK PROPERTY,true,false,0831,008,18,66,22,1158921,1857936,2009,02/28/2018 03:56:25 PM,41.765903076,-87.693061017,"(41.765903076, -87.693061017)"
7121188,HR530297,09/10/2009 09:35:00 PM,011XX W 51ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0921,009,16,61,18,1169424,1870975,2009,02/28/2018 03:56:25 PM,41.801462652,-87.654186366,"(41.801462652, -87.654186366)"
7121189,HR530182,09/10/2009 07:30:00 PM,110XX S PEORIA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2233,022,34,75,08A,1172290,1831466,2009,02/28/2018 03:56:25 PM,41.692982172,-87.644835084,"(41.692982172, -87.644835084)"
7121190,HR530273,09/10/2009 08:05:00 AM,046XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0834,008,13,70,14,1146657,1851763,2009,02/28/2018 03:56:25 PM,41.749204997,-87.738169923,"(41.749204997, -87.738169923)"
7121191,HR530254,09/10/2009 09:00:00 PM,016XX W 89TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2221,022,21,71,06,1166788,1845677,2009,02/28/2018 03:56:25 PM,41.732098332,-87.664574912,"(41.732098332, -87.664574912)"
7121192,HR530274,09/10/2009 07:10:00 AM,041XX W IRVING PARK RD,0810,THEFT,OVER $500,SIDEWALK,false,false,1731,017,38,16,06,1147738,1926255,2009,02/28/2018 03:56:25 PM,41.953600051,-87.732298063,"(41.953600051, -87.732298063)"
7121193,HR528735,09/09/2009 10:00:00 PM,038XX N LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1634,016,45,15,14,1142985,1925267,2009,02/28/2018 03:56:25 PM,41.950979032,-87.749795485,"(41.950979032, -87.749795485)"
7121195,HR530235,09/10/2009 08:35:00 PM,019XX W CERMAK RD,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1034,010,25,31,06,1163777,1889420,2009,02/28/2018 03:56:25 PM,41.852198325,-87.674377204,"(41.852198325, -87.674377204)"
7121197,HR530281,09/10/2009 09:18:00 PM,051XX W MONTROSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1623,016,45,15,08B,1141256,1928767,2009,02/28/2018 03:56:25 PM,41.960615475,-87.756064614,"(41.960615475, -87.756064614)"
7121199,HR530309,09/10/2009 09:40:00 PM,043XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,1624,016,38,15,26,1138223,1928483,2009,02/28/2018 03:56:25 PM,41.959891679,-87.767222504,"(41.959891679, -87.767222504)"
7121200,HR530245,09/10/2009 02:00:00 PM,016XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1931,019,32,7,06,1165190,1916015,2009,02/28/2018 03:56:25 PM,41.925147175,-87.668434756,"(41.925147175, -87.668434756)"
7121201,HR530307,09/10/2009 01:30:00 PM,045XX W 63RD ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0813,008,13,65,06,1147323,1862447,2009,02/28/2018 03:56:25 PM,41.778511063,-87.735457279,"(41.778511063, -87.735457279)"
7121202,HR530247,09/10/2009 08:40:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0622,006,21,44,06,1176740,1847273,2009,02/28/2018 03:56:25 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
7121203,HR530047,09/09/2009 05:30:00 PM,016XX N LA SALLE DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1814,018,43,7,11,1174829,1911351,2009,02/28/2018 03:56:25 PM,41.912138405,-87.633156819,"(41.912138405, -87.633156819)"
7121204,HR530337,09/10/2009 09:35:00 PM,018XX S LEAVITT ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1223,012,25,31,24,1161997,1890956,2009,02/28/2018 03:56:25 PM,41.85645056,-87.680867469,"(41.85645056, -87.680867469)"
7121205,HR530332,09/10/2009 09:50:00 PM,041XX W 28TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1031,010,22,30,04B,1149292,1885060,2009,02/28/2018 03:56:25 PM,41.840526647,-87.727654448,"(41.840526647, -87.727654448)"
7121206,HR530343,09/10/2009 09:58:00 PM,031XX W 54TH PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0911,009,14,63,24,1156371,1868321,2009,02/28/2018 03:56:25 PM,41.79445275,-87.70212831,"(41.79445275, -87.70212831)"
7121207,HR530324,09/10/2009 10:10:00 PM,009XX N MOHAWK ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,1823,018,27,8,26,1172659,1906717,2009,02/28/2018 03:56:25 PM,41.899470798,-87.64126606,"(41.899470798, -87.64126606)"
7121208,HR528109,09/09/2009 05:20:00 PM,011XX W 83RD ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,true,false,0613,006,21,71,15,1170347,1849767,2009,02/28/2018 03:56:25 PM,41.743245239,-87.651418081,"(41.743245239, -87.651418081)"
7121210,HR529474,09/10/2009 01:29:00 PM,001XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0622,006,21,44,06,1176740,1847273,2009,02/28/2018 03:56:25 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
7121211,HR530002,09/10/2009 05:52:00 PM,077XX S ASHLAND AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,STREET,true,false,0612,006,17,71,15,1167019,1853384,2009,02/28/2018 03:56:25 PM,41.75324252,-87.663508892,"(41.75324252, -87.663508892)"
7121212,HR530198,09/10/2009 02:00:00 PM,009XX W 85TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0613,006,21,71,05,1171676,1848472,2009,02/28/2018 03:56:25 PM,41.739662581,-87.646586429,"(41.739662581, -87.646586429)"
7121213,HR530316,09/10/2009 01:00:00 PM,015XX E 74TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0324,003,5,43,05,1187680,1856226,2009,02/28/2018 03:56:25 PM,41.760574878,-87.587704632,"(41.760574878, -87.587704632)"
7121214,HR530336,09/10/2009 05:00:00 PM,087XX S CRANDON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0412,004,8,48,05,1193018,1847435,2009,02/28/2018 03:56:25 PM,41.736323005,-87.568427426,"(41.736323005, -87.568427426)"
7121215,HR530339,09/10/2009 09:35:00 PM,014XX N LATROBE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,2532,025,37,25,26,1141101,1909078,2009,02/28/2018 03:56:25 PM,41.906589734,-87.757120987,"(41.906589734, -87.757120987)"
7121217,HR530321,09/10/2009 09:11:00 PM,028XX E 76TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,true,true,0421,004,7,43,26,1196147,1854917,2009,02/28/2018 03:56:25 PM,41.756777308,-87.556716677,"(41.756777308, -87.556716677)"
7121218,HR530039,09/10/2009 06:15:00 PM,082XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0631,006,8,44,14,1183998,1850576,2009,02/28/2018 03:56:25 PM,41.745157485,-87.601375306,"(41.745157485, -87.601375306)"
7121219,HR530283,09/10/2009 09:20:00 PM,062XX S MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0714,007,16,67,14,1166409,1863379,2009,02/28/2018 03:56:25 PM,41.780683143,-87.665459906,"(41.780683143, -87.665459906)"
7121220,HR529738,09/10/2009 03:45:00 PM,064XX S NORMAL BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0722,007,20,68,04A,1174052,1862307,2009,02/28/2018 03:56:25 PM,41.777575141,-87.637471128,"(41.777575141, -87.637471128)"
7121221,HR530276,09/10/2009 08:50:00 PM,042XX W GRAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,true,false,2534,025,30,23,14,1147666,1909917,2009,02/28/2018 03:56:25 PM,41.908768489,-87.732983296,"(41.908768489, -87.732983296)"
7121222,HR529707,09/10/2009 03:05:00 PM,081XX S LOOMIS BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0613,006,21,71,26,1168413,1850809,2009,02/28/2018 03:56:25 PM,41.74614647,-87.658474419,"(41.74614647, -87.658474419)"
7121223,HR530334,09/10/2009 10:00:00 PM,061XX S RACINE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0712,007,16,68,08A,1169371,1864109,2009,02/28/2018 03:56:25 PM,41.782622707,-87.65457954,"(41.782622707, -87.65457954)"
7121224,HR530201,09/09/2009 04:00:00 PM,001XX W 79TH ST,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0623,006,17,44,06,1176552,1852599,2009,02/28/2018 03:56:25 PM,41.75087941,-87.628597743,"(41.75087941, -87.628597743)"
7121226,HR528864,09/09/2009 05:45:00 AM,017XX N MENARD AVE,0810,THEFT,OVER $500,STREET,false,false,2531,025,29,25,06,1137483,1910939,2009,02/28/2018 03:56:25 PM,41.911762462,-87.770366681,"(41.911762462, -87.770366681)"
7121227,HR530325,09/10/2009 09:00:00 PM,107XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2233,022,34,49,14,1173221,1833555,2009,02/28/2018 03:56:25 PM,41.698694238,-87.641365072,"(41.698694238, -87.641365072)"
7121228,HR530267,09/10/2009 08:00:00 PM,015XX N HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1162128,1909957,2009,02/28/2018 03:56:25 PM,41.908588205,-87.67985556,"(41.908588205, -87.67985556)"
7121231,HR530246,09/10/2009 07:14:00 PM,019XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1211,012,27,28,14,1163655,1900042,2009,02/28/2018 03:56:25 PM,41.881348623,-87.674525788,"(41.881348623, -87.674525788)"
4697800,HM297889,04/14/2006 04:00:00 PM,021XX W 68TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0726,007,17,67,06,1163407,1859214,2006,02/28/2018 03:56:25 PM,41.769317274,-87.676582439,"(41.769317274, -87.676582439)"
7121232,HR530270,09/10/2009 09:00:00 PM,004XX E 89TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0633,006,6,44,14,1180694,1845734,2009,02/28/2018 03:56:25 PM,41.731946957,-87.61362995,"(41.731946957, -87.61362995)"
7121234,HR530275,09/10/2009 08:30:00 PM,012XX W 13TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1231,012,2,28,04B,1168267,1894200,2009,02/28/2018 03:56:25 PM,41.865219319,-87.657759651,"(41.865219319, -87.657759651)"
7121235,HR528528,09/09/2009 09:25:00 PM,081XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0631,006,6,44,07,1182970,1851301,2009,02/28/2018 03:56:25 PM,41.747170897,-87.605119541,"(41.747170897, -87.605119541)"
7121236,HR530340,09/10/2009 09:58:00 PM,015XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0725,007,17,67,08B,1167066,1860295,2009,02/28/2018 03:56:25 PM,41.772206226,-87.663139334,"(41.772206226, -87.663139334)"
7121237,HR488918,08/17/2009 12:00:00 PM,004XX W NORTH AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1813,018,43,7,06,1173270,1910964,2009,02/28/2018 03:56:25 PM,41.911111239,-87.638895601,"(41.911111239, -87.638895601)"
7121238,HR530261,09/10/2009 05:00:00 PM,007XX N CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1121,011,27,23,06,1152249,1904721,2009,02/28/2018 03:56:25 PM,41.894420911,-87.716284709,"(41.894420911, -87.716284709)"
7121241,HR530345,09/10/2009 08:34:00 PM,003XX E CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",true,false,1833,018,42,8,26,1178757,1905798,2009,02/28/2018 03:56:25 PM,41.896811851,-87.618896542,"(41.896811851, -87.618896542)"
7121242,HR530310,09/10/2009 09:40:00 PM,025XX S ELEANOR ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0923,009,11,60,18,1168422,1887256,2009,02/28/2018 03:56:25 PM,41.846161037,-87.657391321,"(41.846161037, -87.657391321)"
7121243,HR530396,09/10/2009 10:50:00 PM,037XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0211,002,3,35,26,1177347,1880006,2009,02/28/2018 03:56:25 PM,41.826069047,-87.624856894,"(41.826069047, -87.624856894)"
7121244,HR530063,09/10/2009 07:10:00 AM,021XX N HAMLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2525,025,26,22,05,1150698,1913901,2009,02/28/2018 03:56:25 PM,41.919642182,-87.72174072,"(41.919642182, -87.72174072)"
7121246,HR530076,09/10/2009 07:05:00 PM,048XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,025,31,19,14,1143642,1920840,2009,02/28/2018 03:56:25 PM,41.938818641,-87.747491584,"(41.938818641, -87.747491584)"
7121247,HR530409,09/10/2009 11:00:00 PM,044XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0914,009,12,61,14,1164429,1875283,2009,02/28/2018 03:56:25 PM,41.813391152,-87.672383411,"(41.813391152, -87.672383411)"
7121248,HR529803,09/10/2009 04:30:00 PM,041XX W FLETCHER ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2523,025,31,21,05,1148093,1920619,2009,02/28/2018 03:56:25 PM,41.938127563,-87.731138599,"(41.938127563, -87.731138599)"
7121250,HR526666,09/08/2009 08:00:00 PM,030XX N AVERS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2523,025,30,21,06,1150643,1920186,2009,02/28/2018 03:56:25 PM,41.93688984,-87.721778097,"(41.93688984, -87.721778097)"
7121251,HR530005,09/10/2009 06:19:00 PM,042XX S CHAMPLAIN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0213,002,4,38,04A,1181299,1877133,2009,02/28/2018 03:56:25 PM,41.818094975,-87.610446717,"(41.818094975, -87.610446717)"
7121252,HR530390,09/10/2009 10:30:00 PM,058XX S ROCKWELL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0824,008,16,63,18,1160040,1865774,2009,02/28/2018 03:56:25 PM,41.787388726,-87.688744131,"(41.787388726, -87.688744131)"
7121253,HR530379,09/10/2009 10:35:00 PM,070XX S EUCLID AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0332,003,5,43,03,1190425,1858793,2009,02/28/2018 03:56:25 PM,41.767553206,-87.577561604,"(41.767553206, -87.577561604)"
7121254,HR530370,09/10/2009 09:30:00 PM,025XX E 76TH ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,0421,004,7,43,26,1194649,1855066,2009,02/28/2018 03:56:25 PM,41.757223152,-87.562201571,"(41.757223152, -87.562201571)"
7121255,HR530357,09/10/2009 10:27:00 PM,067XX S WOLCOTT AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0726,007,15,67,26,1164849,1860001,2009,02/28/2018 03:56:25 PM,41.771446572,-87.671274511,"(41.771446572, -87.671274511)"
7121256,HR530236,09/10/2009 08:39:00 PM,057XX N BROADWAY,2027,NARCOTICS,POSS: CRACK,GAS STATION,true,false,2022,020,48,77,18,1167278,1938038,2009,02/28/2018 03:56:25 PM,41.985534487,-87.660126814,"(41.985534487, -87.660126814)"
7121261,HR530423,09/10/2009 11:15:00 PM,054XX S MARSHFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0932,009,16,61,18,1166265,1868734,2009,02/28/2018 03:56:25 PM,41.795380992,-87.665835417,"(41.795380992, -87.665835417)"
7121262,HR530219,09/10/2009 08:15:00 PM,024XX E 74TH PL,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),true,false,0334,003,7,43,26,1194048,1856025,2009,02/28/2018 03:56:25 PM,41.759869483,-87.564372685,"(41.759869483, -87.564372685)"
7121263,HR530415,09/10/2009 11:05:00 PM,002XX N LATROBE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1523,015,28,25,18,1141337,1901142,2009,02/28/2018 03:56:25 PM,41.884808053,-87.756450067,"(41.884808053, -87.756450067)"
7121264,HR530341,09/10/2009 09:55:00 PM,075XX S STEWART AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,RESIDENTIAL YARD (FRONT/BACK),true,false,0621,006,17,69,04B,1174932,1854934,2009,02/28/2018 03:56:25 PM,41.757323193,-87.634464678,"(41.757323193, -87.634464678)"
7121265,HR524562,09/07/2009 04:59:00 PM,081XX S LAFAYETTE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,SIDEWALK,false,false,0622,006,21,44,03,1177354,1851115,2009,02/28/2018 03:56:25 PM,41.746789074,-87.625703566,"(41.746789074, -87.625703566)"
7121266,HR530318,09/10/2009 09:40:00 PM,080XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0611,006,21,71,14,1166738,1851487,2009,02/28/2018 03:56:25 PM,41.748042884,-87.664592685,"(41.748042884, -87.664592685)"
7121267,HR530393,09/10/2009 10:30:00 PM,076XX S OGLESBY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,0414,004,7,43,18,1193196,1854696,2009,02/28/2018 03:56:25 PM,41.756243459,-87.567538561,"(41.756243459, -87.567538561)"
7121271,HR522291,09/06/2009 03:00:00 AM,030XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1124,011,28,27,08B,1156199,1898533,2009,02/28/2018 03:56:25 PM,41.877361575,-87.70194469,"(41.877361575, -87.70194469)"
7121272,HR530377,09/10/2009 10:40:00 PM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,26,1176682,1888876,2009,02/28/2018 03:56:25 PM,41.850424032,-87.627029017,"(41.850424032, -87.627029017)"
7121273,HR530249,09/10/2009 08:45:00 PM,028XX W TOUHY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,2411,024,50,2,26,1156248,1947617,2009,02/28/2018 03:56:25 PM,42.012050392,-87.700434057,"(42.012050392, -87.700434057)"
7121276,HR530117,09/08/2009 08:00:00 PM,009XX N CLEVELAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1823,018,27,8,08A,1172827,1906509,2009,02/28/2018 03:56:25 PM,41.898896313,-87.640655171,"(41.898896313, -87.640655171)"
7121277,HR530326,09/10/2009 09:40:00 PM,080XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0611,006,21,71,14,1166738,1851494,2009,02/28/2018 03:56:25 PM,41.748062093,-87.664592486,"(41.748062093, -87.664592486)"
7121278,HR529988,09/10/2009 06:00:00 PM,008XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1832,018,42,8,14,1175379,1906296,2009,02/28/2018 03:56:25 PM,41.898254907,-87.631288281,"(41.898254907, -87.631288281)"
7121279,HR530204,09/07/2009 12:00:00 PM,012XX N BURLING ST,0810,THEFT,OVER $500,APARTMENT,false,false,1822,018,27,8,06,1171084,1908425,2009,02/28/2018 03:56:25 PM,41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
7121280,HR530436,09/10/2009 11:20:00 PM,012XX N DEARBORN ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,true,false,1824,018,42,8,16,1175707,1908689,2009,02/28/2018 03:56:25 PM,41.904814044,-87.630011517,"(41.904814044, -87.630011517)"
7121281,HR524845,09/07/2009 08:22:00 PM,034XX W WALNUT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1123,011,28,27,08B,1153399,1901461,2009,02/28/2018 03:56:25 PM,41.885452373,-87.712147755,"(41.885452373, -87.712147755)"
7121282,HR530389,09/10/2009 09:45:00 PM,026XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1431,014,1,22,05,1158199,1915850,2009,02/28/2018 03:56:25 PM,41.924840283,-87.694127465,"(41.924840283, -87.694127465)"
7121283,HR530306,09/10/2009 09:20:00 PM,018XX W EVERGREEN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1424,014,1,24,03,1163679,1909585,2009,02/28/2018 03:56:25 PM,41.907534845,-87.674168451,"(41.907534845, -87.674168451)"
7121284,HR530433,09/10/2009 10:33:00 PM,046XX S DREXEL BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,2123,002,4,39,26,1182969,1874501,2009,02/28/2018 03:56:25 PM,41.810833854,-87.604402592,"(41.810833854, -87.604402592)"
7121286,HR530412,09/10/2009 11:00:00 PM,060XX S PAULINA ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0714,007,15,67,08B,1166043,1864686,2009,02/28/2018 03:56:25 PM,41.784277509,-87.666764586,"(41.784277509, -87.666764586)"
7121288,HR530213,09/10/2009 08:10:00 PM,050XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1533,015,28,25,14,1142891,1899556,2009,02/28/2018 03:56:25 PM,41.880427066,-87.750783005,"(41.880427066, -87.750783005)"
7121289,HR530312,09/10/2009 09:30:00 PM,010XX N MONITOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1511,015,29,25,14,1137174,1906236,2009,02/28/2018 03:56:25 PM,41.898862418,-87.771615009,"(41.898862418, -87.771615009)"
7121291,HR530212,09/10/2009 08:10:00 PM,050XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1533,015,28,25,14,1142857,1899555,2009,02/28/2018 03:56:25 PM,41.880424955,-87.750907876,"(41.880424955, -87.750907876)"
7121292,HR530447,09/10/2009 11:40:00 PM,033XX S CARPENTER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0924,009,11,60,18,1169858,1882748,2009,02/28/2018 03:56:25 PM,41.833759539,-87.652252507,"(41.833759539, -87.652252507)"
7121293,HR530442,09/10/2009 11:30:00 PM,006XX N ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1324,012,1,24,18,1165610,1904526,2009,02/28/2018 03:56:25 PM,41.893611655,-87.66721933,"(41.893611655, -87.66721933)"
7121296,HR530441,09/10/2009 11:30:00 PM,050XX S DR MARTIN LUTHER KING JR DR,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0223,002,3,38,19,1179754,1871532,2009,02/28/2018 03:56:25 PM,41.802760889,-87.616285646,"(41.802760889, -87.616285646)"
7121299,HR530188,09/10/2009 08:15:00 PM,057XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0233,002,20,40,08B,1178134,1867092,2009,02/28/2018 03:56:25 PM,41.790614044,-87.622361533,"(41.790614044, -87.622361533)"
7121301,HR530353,09/10/2009 04:15:00 PM,075XX S DANTE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,true,true,0411,004,5,43,04B,1187179,1855338,2009,02/28/2018 03:56:25 PM,41.758150026,-87.589568929,"(41.758150026, -87.589568929)"
